0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004166666666666667,0.00125,0.002638888888888889,0.004583333333333333,0.007361111111111111,0.010694444444444444,0.013472222222222222,0.01597222222222222,0.018055555555555554,0.019166666666666665,0.020694444444444446,0.0225,0.024583333333333332,0.02652777777777778,0.029305555555555557,0.03208333333333333,0.034722222222222224,0.03680555555555556,0.03847222222222222,0.04013888888888889,0.042638888888888886,0.04527777777777778,0.04819444444444444,0.050416666666666665,0.05236111111111111,0.05430555555555556,0.056805555555555554,0.058888888888888886,0.06097222222222222,0.06277777777777778,0.06458333333333334,0.06638888888888889,0.06791666666666667,0.06888888888888889,0.06986111111111111,0.07013888888888889,0.07222222222222222,0.07388888888888889,0.0751388888888889,0.07527777777777778,0.07597222222222222,0.07597222222222222,0.07652777777777778,0.07666666666666666,0.07694444444444444,0.07722222222222222,0.07777777777777778,0.07791666666666666,0.07722222222222222,0.07652777777777778,0.07652777777777778,0.07625,0.07611111111111112,0.07541666666666667,0.07402777777777778,0.07208333333333333,0.07083333333333333,0.06986111111111111,0.06875,0.06791666666666667,0.06736111111111111,0.06652777777777778,0.06555555555555556,0.06430555555555556,0.06222222222222222,0.059722222222222225,0.05541666666666667,0.051666666666666666,0.04902777777777778,0.04583333333333333,0.043472222222222225,0.041944444444444444,0.03916666666666667,0.03680555555555556,0.035138888888888886,0.03347222222222222,0.03194444444444444,0.029166666666666667,0.02722222222222222,0.026111111111111113,0.024444444444444446,0.022083333333333333,0.02,0.017083333333333332,0.014444444444444444,0.013055555555555556,0.01138888888888889,0.010555555555555556,0.0077777777777777776,0.006666666666666667,0.005,0.0044444444444444444,0.0025,0.0022222222222222222,0.0008333333333333334,0.0005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005555555555555556,0.0022222222222222222,0.004861111111111111,0.007222222222222222,0.00986111111111111,0.013194444444444444,0.016527777777777777,0.021944444444444444,0.02736111111111111,0.03333333333333333,0.03791666666666667,0.04375,0.04875,0.05291666666666667,0.05652777777777778,0.06041666666666667,0.06430555555555556,0.06805555555555555,0.07152777777777777,0.07597222222222222,0.0798611111111111,0.08402777777777778,0.08722222222222223,0.09,0.09236111111111112,0.09388888888888888,0.0948611111111111,0.09625,0.09763888888888889,0.09944444444444445,0.10097222222222223,0.10166666666666667,0.10152777777777777,0.10097222222222223,0.10041666666666667,0.09944444444444445,0.09819444444444445,0.09708333333333333,0.0948611111111111,0.09319444444444444,0.09097222222222222,0.08972222222222222,0.08736111111111111,0.08597222222222223,0.08458333333333333,0.08347222222222223,0.08208333333333333,0.08083333333333333,0.07958333333333334,0.07847222222222222,0.07680555555555556,0.07569444444444444,0.07416666666666667,0.07333333333333333,0.07236111111111111,0.07166666666666667,0.07125,0.07097222222222223,0.07041666666666667,0.07,0.06902777777777777,0.06763888888888889,0.06569444444444444,0.06388888888888888,0.06208333333333333,0.06,0.057777777777777775,0.05458333333333333,0.050833333333333335,0.04708333333333333,0.04375,0.04027777777777778,0.03666666666666667,0.03388888888888889,0.03138888888888889,0.028888888888888888,0.02625,0.02375,0.021388888888888888,0.01861111111111111,0.015833333333333335,0.013194444444444444,0.010833333333333334,0.009027777777777777,0.007361111111111111,0.00625,0.005555555555555556,0.004722222222222222,0.00375,0.002638888888888889,0.0015277777777777779,0.0008333333333333334,0.0004166666666666667,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005555555555555556,0.0015277777777777779,0.0025,0.004166666666666667,0.006805555555555555,0.008888888888888889,0.010833333333333334,0.01375,0.01638888888888889,0.018055555555555554,0.01986111111111111,0.0225,0.025555555555555557,0.029027777777777777,0.03263888888888889,0.03722222222222222,0.0425,0.04666666666666667,0.050555555555555555,0.05430555555555556,0.05722222222222222,0.059305555555555556,0.06222222222222222,0.06472222222222222,0.06666666666666667,0.06819444444444445,0.07055555555555555,0.07236111111111111,0.07472222222222222,0.07680555555555556,0.07791666666666666,0.07805555555555556,0.07916666666666666,0.0798611111111111,0.08,0.08,0.08013888888888888,0.0798611111111111,0.07902777777777778,0.07888888888888888,0.07916666666666666,0.07972222222222222,0.07902777777777778,0.07847222222222222,0.07833333333333334,0.07722222222222222,0.07611111111111112,0.075,0.07486111111111111,0.07527777777777778,0.07597222222222222,0.0763888888888889,0.07805555555555556,0.07861111111111112,0.07930555555555556,0.08027777777777778,0.08069444444444444,0.08069444444444444,0.0798611111111111,0.0798611111111111,0.07944444444444444,0.07958333333333334,0.07875,0.07708333333333334,0.07555555555555556,0.07388888888888889,0.07152777777777777,0.07027777777777777,0.06916666666666667,0.06708333333333333,0.065,0.06333333333333334,0.06166666666666667,0.05875,0.05472222222222222,0.05,0.04541666666666667,0.04027777777777778,0.034722222222222224,0.030694444444444444,0.026805555555555555,0.024305555555555556,0.02236111111111111,0.021388888888888888,0.019305555555555555,0.0175,0.015416666666666667,0.013194444444444444,0.011111111111111112,0.00875,0.0059722222222222225,0.003611111111111111,0.0020833333333333333,0.001388888888888889,0.0006944444444444445,0.0001388888888888889,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004166666666666667,0.00125,0.0025,0.004027777777777778,0.00625,0.009166666666666667,0.012777777777777779,0.017083333333333332,0.021805555555555557,0.027083333333333334,0.03166666666666667,0.035694444444444445,0.03930555555555556,0.042222222222222223,0.04472222222222222,0.04722222222222222,0.04986111111111111,0.051805555555555556,0.05486111111111111,0.057777777777777775,0.06166666666666667,0.06513888888888889,0.07,0.07361111111111111,0.07777777777777778,0.08125,0.08430555555555555,0.08736111111111111,0.08944444444444444,0.09027777777777778,0.09152777777777778,0.09236111111111112,0.09222222222222222,0.09277777777777778,0.09222222222222222,0.09333333333333334,0.09388888888888888,0.09458333333333334,0.09541666666666666,0.09638888888888889,0.09763888888888889,0.09791666666666667,0.09819444444444445,0.09722222222222222,0.0975,0.09638888888888889,0.09597222222222222,0.09527777777777778,0.09472222222222222,0.0948611111111111,0.09444444444444444,0.09583333333333334,0.09583333333333334,0.09652777777777778,0.09666666666666666,0.09708333333333333,0.09708333333333333,0.09680555555555556,0.09541666666666666,0.09527777777777778,0.09402777777777778,0.09291666666666666,0.0925,0.09125,0.09083333333333334,0.08944444444444444,0.08861111111111111,0.08611111111111111,0.08319444444444445,0.07916666666666666,0.075,0.06930555555555555,0.06472222222222222,0.06041666666666667,0.05694444444444444,0.05305555555555556,0.050138888888888886,0.04875,0.04527777777777778,0.043472222222222225,0.04069444444444444,0.036944444444444446,0.03388888888888889,0.03,0.026805555555555555,0.023333333333333334,0.020416666666666666,0.017361111111111112,0.014861111111111111,0.0125,0.010694444444444444,0.008611111111111111,0.006527777777777778,0.004722222222222222,0.0030555555555555557,0.0020833333333333333,0.0011111111111111111,0.0005555555555555556,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005555555555555556,0.0011111111111111111,0.0025,0.003472222222222222,0.005833333333333334,0.007638888888888889,0.010972222222222222,0.01361111111111111,0.017361111111111112,0.020694444444444446,0.024166666666666666,0.026944444444444444,0.028888888888888888,0.029861111111111113,0.030833333333333334,0.03138888888888889,0.03222222222222222,0.0325,0.03347222222222222,0.034861111111111114,0.035833333333333335,0.0375,0.03916666666666667,0.041666666666666664,0.04388888888888889,0.04597222222222222,0.049444444444444444,0.052222222222222225,0.05597222222222222,0.05763888888888889,0.06125,0.06444444444444444,0.06694444444444445,0.06875,0.06888888888888889,0.07013888888888889,0.07013888888888889,0.07152777777777777,0.07166666666666667,0.0725,0.07319444444444445,0.07388888888888889,0.07388888888888889,0.07319444444444445,0.07388888888888889,0.07472222222222222,0.07375,0.07361111111111111,0.07361111111111111,0.07305555555555555,0.0725,0.07152777777777777,0.07166666666666667,0.07069444444444445,0.07013888888888889,0.06902777777777777,0.06875,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06833333333333333,0.06888888888888889,0.06805555555555555,0.06833333333333333,0.0675,0.06722222222222222,0.06583333333333333,0.06375,0.06236111111111111,0.058333333333333334,0.05638888888888889,0.051944444444444446,0.04861111111111111,0.04652777777777778,0.04527777777777778,0.044444444444444446,0.0425,0.042222222222222223,0.04069444444444444,0.03861111111111111,0.0375,0.035138888888888886,0.03347222222222222,0.03125,0.029027777777777777,0.027777777777777776,0.02638888888888889,0.02486111111111111,0.02263888888888889,0.02,0.0175,0.015,0.01125,0.007361111111111111,0.0043055555555555555,0.0016666666666666668,0.0008333333333333334,0.0005555555555555556,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0.0015277777777777779,0.00375,0.006666666666666667,0.010138888888888888,0.013472222222222222,0.01625,0.018055555555555554,0.01902777777777778,0.019583333333333335,0.020277777777777777,0.021666666666666667,0.023333333333333334,0.025416666666666667,0.02763888888888889,0.029722222222222223,0.03194444444444444,0.03319444444444444,0.034305555555555554,0.035416666666666666,0.03652777777777778,0.0375,0.03861111111111111,0.04,0.041527777777777775,0.043055555555555555,0.04541666666666667,0.04722222222222222,0.050138888888888886,0.05388888888888889,0.05722222222222222,0.059027777777777776,0.060833333333333336,0.06263888888888888,0.06430555555555556,0.0661111111111111,0.06791666666666667,0.06916666666666667,0.07083333333333333,0.07305555555555555,0.07402777777777778,0.07541666666666667,0.07597222222222222,0.07680555555555556,0.07708333333333334,0.07722222222222222,0.07680555555555556,0.07680555555555556,0.07708333333333334,0.07680555555555556,0.07680555555555556,0.07652777777777778,0.07555555555555556,0.07416666666666667,0.07236111111111111,0.07027777777777777,0.06847222222222223,0.06708333333333333,0.06680555555555556,0.06583333333333333,0.06555555555555556,0.06583333333333333,0.06555555555555556,0.06416666666666666,0.06180555555555556,0.058194444444444444,0.05430555555555556,0.050555555555555555,0.04805555555555555,0.04625,0.04513888888888889,0.044305555555555556,0.043472222222222225,0.042638888888888886,0.04138888888888889,0.04055555555555555,0.03930555555555556,0.03777777777777778,0.035555555555555556,0.034166666666666665,0.030694444444444444,0.029166666666666667,0.02652777777777778,0.025277777777777777,0.023333333333333334,0.021666666666666667,0.020555555555555556,0.019166666666666665,0.017222222222222222,0.015555555555555555,0.012777777777777779,0.008611111111111111,0.006666666666666667,0.003611111111111111,0.0022222222222222222,0.0005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0.0006944444444444445,0.001388888888888889,0.0022222222222222222,0.00375,0.005694444444444445,0.007638888888888889,0.010416666666666666,0.013194444444444444,0.016666666666666666,0.019166666666666665,0.022222222222222223,0.024305555555555556,0.0275,0.03111111111111111,0.035416666666666666,0.04013888888888889,0.04388888888888889,0.04777777777777778,0.04972222222222222,0.05305555555555556,0.05472222222222222,0.058333333333333334,0.060833333333333336,0.06513888888888889,0.06847222222222223,0.07222222222222222,0.075,0.0775,0.08069444444444444,0.0825,0.08611111111111111,0.08819444444444445,0.09111111111111111,0.09305555555555556,0.09513888888888888,0.095,0.09583333333333334,0.09555555555555556,0.09583333333333334,0.09666666666666666,0.09694444444444444,0.09763888888888889,0.09625,0.09527777777777778,0.09333333333333334,0.09194444444444444,0.09069444444444444,0.08902777777777778,0.08875,0.08805555555555555,0.08930555555555555,0.08847222222222222,0.08944444444444444,0.08888888888888889,0.08958333333333333,0.08902777777777778,0.08944444444444444,0.08958333333333333,0.08916666666666667,0.09055555555555556,0.08986111111111111,0.09069444444444444,0.08916666666666667,0.08888888888888889,0.08611111111111111,0.08291666666666667,0.07916666666666666,0.0751388888888889,0.07125,0.06722222222222222,0.06444444444444444,0.06291666666666666,0.06166666666666667,0.06041666666666667,0.058194444444444444,0.05513888888888889,0.050833333333333335,0.04722222222222222,0.043055555555555555,0.04069444444444444,0.03847222222222222,0.03680555555555556,0.035138888888888886,0.03222222222222222,0.029166666666666667,0.02486111111111111,0.02125,0.016944444444444446,0.013194444444444444,0.009027777777777777,0.006805555555555555,0.004166666666666667,0.002638888888888889,0.00125,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005555555555555556,0.0011111111111111111,0.0031944444444444446,0.005,0.007916666666666667,0.010833333333333334,0.015277777777777777,0.019305555555555555,0.025416666666666667,0.030972222222222224,0.035833333333333335,0.03944444444444444,0.04402777777777778,0.04680555555555556,0.050416666666666665,0.05319444444444445,0.056666666666666664,0.0575,0.059722222222222225,0.058888888888888886,0.059444444444444446,0.059583333333333335,0.06055555555555556,0.06125,0.06305555555555556,0.065,0.06777777777777778,0.07125,0.07416666666666667,0.07722222222222222,0.08055555555555556,0.08347222222222223,0.08569444444444445,0.08777777777777777,0.08888888888888889,0.0901388888888889,0.09,0.09041666666666667,0.08972222222222222,0.0913888888888889,0.09111111111111111,0.09194444444444444,0.09166666666666666,0.09291666666666666,0.09319444444444444,0.09430555555555556,0.09527777777777778,0.09680555555555556,0.0973611111111111,0.09875,0.09888888888888889,0.09986111111111111,0.10027777777777777,0.10111111111111111,0.10194444444444445,0.10291666666666667,0.10416666666666667,0.10555555555555556,0.10736111111111112,0.10819444444444444,0.10972222222222222,0.10986111111111112,0.11,0.10819444444444444,0.10680555555555556,0.10388888888888889,0.10069444444444445,0.09597222222222222,0.09125,0.08472222222222223,0.08,0.07555555555555556,0.07152777777777777,0.06694444444444445,0.06347222222222222,0.059166666666666666,0.05513888888888889,0.051527777777777777,0.04902777777777778,0.04611111111111111,0.04486111111111111,0.0425,0.04083333333333333,0.03833333333333333,0.035694444444444445,0.0325,0.02861111111111111,0.024027777777777776,0.019583333333333335,0.01611111111111111,0.011666666666666667,0.008611111111111111,0.005277777777777778,0.003472222222222222,0.0016666666666666668,0.0005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005555555555555556,0.002777777777777778,0.004861111111111111,0.007361111111111111,0.01,0.011944444444444445,0.014722222222222222,0.016666666666666666,0.01902777777777778,0.020555555555555556,0.021944444444444444,0.023333333333333334,0.024583333333333332,0.02652777777777778,0.027777777777777776,0.029027777777777777,0.03027777777777778,0.03138888888888889,0.03263888888888889,0.034861111111111114,0.03652777777777778,0.03930555555555556,0.04138888888888889,0.044444444444444446,0.04666666666666667,0.050277777777777775,0.05444444444444444,0.059583333333333335,0.06388888888888888,0.06833333333333333,0.07111111111111111,0.07402777777777778,0.07486111111111111,0.0751388888888889,0.07444444444444444,0.07458333333333333,0.07333333333333333,0.07291666666666667,0.07125,0.07069444444444445,0.06930555555555555,0.06861111111111111,0.06833333333333333,0.06888888888888889,0.06972222222222223,0.07041666666666667,0.07111111111111111,0.07166666666666667,0.0725,0.07291666666666667,0.07430555555555556,0.07458333333333333,0.07611111111111112,0.07666666666666666,0.07833333333333334,0.07902777777777778,0.08083333333333333,0.08236111111111111,0.08444444444444445,0.08597222222222223,0.08736111111111111,0.08708333333333333,0.08541666666666667,0.08361111111111111,0.08083333333333333,0.07861111111111112,0.0763888888888889,0.07375,0.07194444444444445,0.06972222222222223,0.06861111111111111,0.06694444444444445,0.065,0.0625,0.06013888888888889,0.058055555555555555,0.05611111111111111,0.05416666666666667,0.052083333333333336,0.04986111111111111,0.04680555555555556,0.04472222222222222,0.04111111111111111,0.03833333333333333,0.034305555555555554,0.03111111111111111,0.025972222222222223,0.020833333333333332,0.01513888888888889,0.010416666666666666,0.005833333333333334,0.0025,0.0005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005555555555555556,0.0022222222222222222,0.0044444444444444444,0.006944444444444444,0.009722222222222222,0.012638888888888889,0.01597222222222222,0.019166666666666665,0.023194444444444445,0.02861111111111111,0.03333333333333333,0.036944444444444446,0.04138888888888889,0.04486111111111111,0.04833333333333333,0.05125,0.05597222222222222,0.06152777777777778,0.0675,0.07361111111111111,0.07944444444444444,0.08458333333333333,0.08819444444444445,0.09069444444444444,0.09277777777777778,0.095,0.09694444444444444,0.09805555555555556,0.09944444444444445,0.10152777777777777,0.10166666666666667,0.10097222222222223,0.09972222222222223,0.09805555555555556,0.09694444444444444,0.0961111111111111,0.09458333333333334,0.09291666666666666,0.09069444444444444,0.08833333333333333,0.08652777777777777,0.08513888888888889,0.08333333333333333,0.08166666666666667,0.08027777777777778,0.07958333333333334,0.07847222222222222,0.07708333333333334,0.07527777777777778,0.07333333333333333,0.0725,0.07208333333333333,0.07277777777777777,0.07388888888888889,0.07486111111111111,0.07527777777777778,0.07597222222222222,0.07694444444444444,0.07777777777777778,0.07819444444444444,0.07861111111111112,0.07902777777777778,0.07930555555555556,0.07958333333333334,0.07958333333333334,0.07861111111111112,0.07652777777777778,0.07333333333333333,0.06930555555555555,0.06597222222222222,0.06388888888888888,0.06055555555555556,0.0575,0.05430555555555556,0.051111111111111114,0.04666666666666667,0.04111111111111111,0.035277777777777776,0.029305555555555557,0.02388888888888889,0.019166666666666665,0.015555555555555555,0.012777777777777779,0.010416666666666666,0.007916666666666667,0.005694444444444445,0.0038888888888888888,0.0022222222222222222,0.0008333333333333334,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
